Date,Match Time,Team 1,Team 2,Team 1 Odds,Team 2 Odds,Team 1 line,Team 2 line
2024-06-02,1:40 PM EDT,AZ,NYM,-125,-105,4,4
2024-06-02,2:10 PM EDT,SD,KC,-105,-125,4,4
2024-06-02,2:10 PM EDT,CHW,MIL,+100,-130,4.5,4.5
2024-06-02,2:20 PM EDT,CIN,CHC,-115,-115,3.5,3.5
2024-06-02,4:05 PM EDT,NYY,SF,-145,+115,3.5,3.5
2024-06-02,4:10 PM EDT,COL,LAD,+115,-145,4.5,4.5
2024-06-02,4:10 PM EDT,LAA,SEA,-149,+120,0.5,0.5
2024-06-02,7:10 PM EDT,STL,PHI,+120,-149,7.5,7.5
2024-06-03,6:40 PM EDT,MIL,PHI,+100,-130,4.5,4.5
2024-06-03,6:45 PM EDT,NYM,WAS,-120,-110,3.5,3.5
2024-06-03,7:07 PM EDT,BAL,TOR,-125,-105,3.5,3.5
2024-06-03,8:05 PM EDT,DET,TEX,+100,-130,3.5,3.5
2024-06-03,8:10 PM EDT,STL,HOU,-130,+100,4,4
2024-06-03,8:40 PM EDT,CIN,COL,-125,-105,5.5,5.5
2024-06-03,9:38 PM EDT,SD,LAA,+100,-130,4.5,4.5
2024-06-03,9:40 PM EDT,SF,AZ,-105,-125,5,5
2024-06-04,6:40 PM EDT,MIL,PHI,-135,+105,2.5,2.5
2024-06-04,6:40 PM EDT,TB,MIA,-149,+120,5.5,5.5
2024-06-04,6:40 PM EDT,LAD,PIT,-130,+100,3.5,3.5
2024-06-04,6:40 PM EDT,KC,CLE,+105,-135,2.5,2.5
2024-06-04,6:45 PM EDT,NYM,WAS,+100,-130,3.5,3.5
2024-06-04,7:05 PM EDT,MIN,NYY,+100,-130,4,4
2024-06-04,7:07 PM EDT,BAL,TOR,-125,-105,4,4
2024-06-04,7:10 PM EDT,ATL,BOS,-115,-115,4,4
2024-06-04,8:05 PM EDT,CHW,CHC,-135,+105,5,5
2024-06-04,8:05 PM EDT,DET,TEX,-130,+100,4,4
2024-06-04,8:10 PM EDT,STL,HOU,-130,+100,4.5,4.5
2024-06-04,8:40 PM EDT,CIN,COL,-125,-105,5.5,5.5
2024-06-04,9:38 PM EDT,SD,LAA,-105,-125,3.5,3.5
2024-06-04,9:40 PM EDT,SF,AZ,-115,-115,3.5,3.5
2024-06-04,9:40 PM EDT,SEA,ATH,+110,-141,3.5,3.5
2024-06-05,1:35 PM EDT,ATL,BOS,+100,-130,4.5,4.5
2024-06-05,2:10 PM EDT,STL,HOU,-161,+125,1.5,1.5
2024-06-05,3:10 PM EDT,CIN,COL,-125,-105,6,6
2024-06-05,3:40 PM EDT,SF,AZ,+120,-149,6.5,6.5
2024-06-05,4:05 PM EDT,NYM,WAS,-130,+100,5,5
2024-06-05,4:05 PM EDT,MIL,PHI,+110,-141,3.5,3.5
2024-06-05,6:40 PM EDT,TB,MIA,+110,-141,8.5,8.5
2024-06-05,6:40 PM EDT,LAD,PIT,-161,+125,10.5,10.5
2024-06-05,7:05 PM EDT,MIN,NYY,+100,-130,7.5,7.5
2024-06-05,7:07 PM EDT,BAL,TOR,+125,-161,5.5,5.5
2024-06-05,8:05 PM EDT,DET,TEX,-115,-115,4.5,4.5
2024-06-05,8:05 PM EDT,CHW,CHC,-130,+100,5,5
2024-06-05,9:38 PM EDT,SD,LAA,+120,-149,3.5,3.5
2024-06-05,9:40 PM EDT,SEA,ATH,-120,-110,2.5,2.5
2024-06-06,1:07 PM EDT,BAL,TOR,+165,-208,4.5,4.5
2024-06-06,1:10 PM EDT,KC,CLE,+100,-130,4.5,4.5
2024-06-06,3:37 PM EDT,SEA,ATH,+120,-149,2.5,2.5
2024-06-06,6:40 PM EDT,LAD,PIT,-149,+120,7.5,7.5
2024-06-06,6:45 PM EDT,ATL,WAS,+135,-169,1.5,1.5
2024-06-06,7:05 PM EDT,MIN,NYY,-105,-125,3.5,3.5
2024-06-06,7:10 PM EDT,CHC,CIN,-135,+105,2.5,2.5
2024-06-06,7:45 PM EDT,COL,STL,-115,-105,3.5,3.5
2024-06-06,8:10 PM EDT,BOS,CHW,-130,+100,4.5,4.5
2024-06-06,9:40 PM EDT,AZ,SD,+100,-130,4.5,4.5
2024-06-07,6:40 PM EDT,MIL,DET,-120,-110,3.5,3.5
2024-06-07,6:40 PM EDT,MIN,PIT,+110,-141,3.5,3.5
2024-06-07,6:45 PM EDT,ATL,WAS,-141,+110,2.5,2.5
2024-06-07,6:50 PM EDT,BAL,TB,-141,+110,3.5,3.5
2024-06-07,7:05 PM EDT,LAD,NYY,+100,-130,4.5,4.5
2024-06-07,7:10 PM EDT,CHC,CIN,+100,-130,4.5,4.5
2024-06-07,7:10 PM EDT,CLE,MIA,-125,-105,4,4
2024-06-07,8:05 PM EDT,SF,TEX,-105,-125,4,4
2024-06-07,8:10 PM EDT,SEA,KC,-130,+100,4.5,4.5
2024-06-07,8:10 PM EDT,BOS,CHW,-105,-125,4,4
2024-06-07,8:15 PM EDT,COL,STL,-130,+100,4,4
2024-06-07,9:38 PM EDT,HOU,LAA,-105,-125,4.5,4.5
2024-06-07,9:40 PM EDT,AZ,SD,-125,-105,3.5,3.5
2024-06-07,9:40 PM EDT,TOR,ATH,-130,+100,4,4
2024-06-08,1:10 PM EDT,PHI,NYM,+120,-149,8.5,8.5
2024-06-08,4:05 PM EDT,SF,TEX,-141,+110,4.5,4.5
2024-06-08,4:05 PM EDT,ATL,WAS,+110,-141,4.5,4.5
2024-06-08,4:05 PM EDT,MIN,PIT,-115,-115,4.5,4.5
2024-06-08,4:07 PM EDT,TOR,ATH,+100,-130,4.5,4.5
2024-06-08,4:10 PM EDT,BAL,TB,-130,+100,3.5,3.5
2024-06-08,4:10 PM EDT,BOS,CHW,+100,-130,4.5,4.5
2024-06-08,4:10 PM EDT,MIL,DET,-135,+105,3.5,3.5
2024-06-08,4:10 PM EDT,CHC,CIN,-105,-125,4.5,4.5
2024-06-08,4:10 PM EDT,SEA,KC,-130,+100,4.5,4.5
2024-06-08,4:15 PM EDT,COL,STL,-130,+100,4.5,4.5
2024-06-08,7:35 PM EDT,CLE,MIA,-141,+110,2.5,2.5
2024-06-08,7:35 PM EDT,LAD,NYY,+125,-161,5.5,5.5
2024-06-08,8:40 PM EDT,AZ,SD,+110,-141,3.5,3.5
2024-06-08,10:07 PM EDT,HOU,LAA,-161,+125,2.5,2.5
2024-06-09,10:10 AM EDT,NYM,PHI,-110,-120,2.5,2.5
2024-06-09,1:05 PM EDT,SF,TEX,+105,-135,7.5,7.5
2024-06-09,1:35 PM EDT,ATL,WAS,-125,-105,5,5
2024-06-09,1:35 PM EDT,MIN,PIT,-141,+110,6.5,6.5
2024-06-09,1:40 PM EDT,BAL,TB,+110,-141,3.5,3.5
2024-06-09,1:40 PM EDT,MIL,DET,+115,-145,4.5,4.5
2024-06-09,1:40 PM EDT,CHC,CIN,-120,-110,5.5,5.5
2024-06-09,1:40 PM EDT,CLE,MIA,+105,-135,3.5,3.5
2024-06-09,2:10 PM EDT,SEA,KC,-115,-115,3.5,3.5
2024-06-09,2:10 PM EDT,BOS,CHW,+100,-130,5,5
2024-06-09,2:15 PM EDT,COL,STL,-125,-105,4.5,4.5
2024-06-09,4:07 PM EDT,HOU,LAA,+100,-130,4.5,4.5
2024-06-09,4:07 PM EDT,TOR,ATH,-105,-125,4.5,4.5
2024-06-09,4:10 PM EDT,AZ,SD,+120,-149,12.5,12.5
2024-06-09,7:10 PM EDT,LAD,NYY,-145,+115,2.5,2.5
2024-06-10,6:50 PM EDT,BAL,TB,-130,+100,4.5,4.5
2024-06-10,7:40 PM EDT,COL,MIN,+145,-179,2.5,2.5
2024-06-10,8:10 PM EDT,NYY,KC,+105,-135,5.5,5.5
2024-06-10,8:10 PM EDT,TOR,MIL,+110,-141,3.5,3.5
2024-06-10,9:40 PM EDT,CHW,SEA,-130,+100,3.5,3.5
2024-06-10,9:40 PM EDT,ATH,SD,-169,+135,2.5,2.5
2024-06-10,9:45 PM EDT,HOU,SF,-169,+135,0.5,0.5
2024-06-11,6:35 PM EDT,ATL,BAL,+110,-141,3.5,3.5
2024-06-11,6:40 PM EDT,WAS,DET,+105,-135,3.5,3.5
2024-06-11,6:50 PM EDT,CHC,TB,-105,-125,3.5,3.5
2024-06-11,7:10 PM EDT,PHI,BOS,+105,-125,4,4
2024-06-11,7:10 PM EDT,MIA,NYM,-105,-125,4,4
2024-06-11,7:10 PM EDT,CLE,CIN,+100,-130,5,5
2024-06-11,7:40 PM EDT,COL,MIN,-110,-110,4.5,4.5
2024-06-11,7:45 PM EDT,PIT,STL,-130,+100,3.5,3.5
2024-06-11,8:10 PM EDT,NYY,KC,-110,-110,5,5
2024-06-11,8:10 PM EDT,TOR,MIL,-105,-115,4.5,4.5
2024-06-11,9:40 PM EDT,LAA,AZ,-105,-115,5,5
2024-06-11,9:40 PM EDT,ATH,SD,+100,-120,4.5,4.5
2024-06-11,9:40 PM EDT,CHW,SEA,-130,+100,3.5,3.5
2024-06-11,9:45 PM EDT,HOU,SF,-115,-105,4,4
2024-06-11,10:10 PM EDT,TEX,LAD,-110,-110,5,5
2024-06-12,1:10 PM EDT,COL,MIN,+105,-135,8.5,8.5
2024-06-12,2:10 PM EDT,TOR,MIL,-105,-125,2.5,2.5
2024-06-12,3:45 PM EDT,HOU,SF,-125,-105,3.5,3.5
2024-06-12,4:10 PM EDT,ATH,SD,+145,-179,2.5,2.5
2024-06-12,6:35 PM EDT,ATL,BAL,-161,+125,3.5,3.5
2024-06-12,6:40 PM EDT,WAS,DET,+115,-145,3.5,3.5
2024-06-12,6:50 PM EDT,CHC,TB,-141,+110,1.5,1.5
2024-06-12,7:10 PM EDT,PHI,BOS,+100,-130,5.5,5.5
2024-06-12,7:10 PM EDT,MIA,NYM,-110,-120,5.5,5.5
2024-06-12,7:10 PM EDT,CLE,CIN,-149,+120,3.5,3.5
2024-06-12,7:45 PM EDT,PIT,STL,+100,-130,4.5,4.5
2024-06-12,8:10 PM EDT,NYY,KC,-130,+100,5.5,5.5
2024-06-12,9:40 PM EDT,CHW,SEA,-222,+175,0.5,0.5
2024-06-12,9:40 PM EDT,LAA,AZ,-161,+125,7.5,7.5
2024-06-12,10:10 PM EDT,TEX,LAD,-120,-110,2.5,2.5
2024-06-13,1:05 PM EDT,ATL,BAL,-125,-105,4.5,4.5
2024-06-13,1:10 PM EDT,WAS,DET,+105,-135,2.5,2.5
2024-06-13,2:10 PM EDT,NYY,KC,-145,+115,2.5,2.5
2024-06-13,2:15 PM EDT,PIT,STL,-115,-115,2.5,2.5
2024-06-13,6:50 PM EDT,CHC,TB,-120,-110,0.5,0.5
2024-06-13,7:10 PM EDT,MIA,NYM,-161,+125,1.5,1.5
2024-06-13,7:10 PM EDT,PHI,BOS,-105,-125,6.5,6.5
2024-06-13,7:40 PM EDT,ATH,MIN,-105,-125,3.5,3.5
2024-06-13,9:40 PM EDT,CHW,SEA,-145,+115,2.5,2.5
2024-06-13,9:40 PM EDT,LAA,AZ,+105,-135,6.5,6.5
2024-06-13,10:10 PM EDT,TEX,LAD,-125,-105,5.5,5.5
2024-06-14,2:20 PM EDT,STL,CHC,+120,-149,1.5,1.5
2024-06-14,6:30 PM EDT,NYY,BOS,-130,+100,4.5,4.5
2024-06-14,6:45 PM EDT,MIA,WAS,+105,-135,4.5,4.5
2024-06-14,7:05 PM EDT,PHI,BAL,-130,+100,4.5,4.5
2024-06-14,7:07 PM EDT,CLE,TOR,-125,-105,4,4
2024-06-14,7:10 PM EDT,SD,NYM,-125,-105,4,4
2024-06-14,7:20 PM EDT,TB,ATL,-105,-125,4.5,4.5
2024-06-14,8:10 PM EDT,DET,HOU,-115,-115,3.5,3.5
2024-06-14,8:10 PM EDT,CIN,MIL,-105,-125,4,4
2024-06-14,8:10 PM EDT,ATH,MIN,-125,-105,4.5,4.5
2024-06-14,8:40 PM EDT,PIT,COL,+100,-130,6,6
2024-06-14,9:40 PM EDT,CHW,AZ,-125,-105,5,5
2024-06-14,10:10 PM EDT,TEX,SEA,+100,-130,4,4
2024-06-14,10:10 PM EDT,KC,LAD,+100,-130,4,4
2024-06-14,10:15 PM EDT,LAA,SF,-130,+100,4,4
2024-06-15,2:20 PM EDT,STL,CHC,+100,-130,1.5,1.5
2024-06-15,3:07 PM EDT,CLE,TOR,+115,-145,5.5,5.5
2024-06-15,4:05 PM EDT,PHI,BAL,-120,-110,4.5,4.5
2024-06-15,4:05 PM EDT,MIA,WAS,+100,-130,5,5
2024-06-15,4:05 PM EDT,LAA,SF,-115,-115,4,4
2024-06-15,4:10 PM EDT,SD,NYM,-125,-105,4.5,4.5
2024-06-15,4:10 PM EDT,CIN,MIL,-130,+100,4.5,4.5
2024-06-15,4:10 PM EDT,TB,ATL,-125,-105,4.5,4.5
2024-06-15,4:10 PM EDT,DET,HOU,-125,-105,4,4
2024-06-15,7:15 PM EDT,TEX,SEA,-145,+115,4.5,4.5
2024-06-15,7:15 PM EDT,NYY,BOS,-110,-120,8.5,8.5
2024-06-15,9:10 PM EDT,KC,LAD,-125,-105,4,4
2024-06-15,9:10 PM EDT,PIT,COL,-135,+105,5.5,5.5
2024-06-15,10:10 PM EDT,CHW,AZ,-105,-125,4.5,4.5
2024-06-17,6:40 PM EDT,SD,PHI,-125,-105,5,5
2024-06-17,6:40 PM EDT,STL,MIA,+100,-130,3.5,3.5
2024-06-17,6:40 PM EDT,CIN,PIT,-130,+100,4,4
2024-06-17,7:07 PM EDT,BOS,TOR,-105,-125,4,4
2024-06-17,7:20 PM EDT,DET,ATL,-115,-115,4,4
2024-06-17,8:05 PM EDT,SF,CHC,-105,-125,5.5,5.5
2024-06-17,8:05 PM EDT,NYM,TEX,-105,-125,4.5,4.5
2024-06-17,8:40 PM EDT,LAD,COL,-105,-125,6.5,6.5
2024-06-17,9:38 PM EDT,MIL,LAA,-105,-125,4.5,4.5
2024-06-18,6:10 PM EDT,STL,MIA,+115,-145,10.5,10.5
2024-06-18,6:40 PM EDT,SD,PHI,-115,-115,4.5,4.5
2024-06-18,6:40 PM EDT,SEA,CLE,-125,-105,4.5,4.5
2024-06-18,6:40 PM EDT,CIN,PIT,-105,-125,4,4
2024-06-18,6:45 PM EDT,AZ,WAS,+100,-130,5,5
2024-06-18,7:05 PM EDT,BAL,NYY,-135,+105,4.5,4.5
2024-06-18,7:07 PM EDT,BOS,TOR,-110,-120,4,4
2024-06-18,7:20 PM EDT,DET,ATL,-105,-125,5,5
2024-06-18,7:40 PM EDT,TB,MIN,-105,-125,4.5,4.5
2024-06-18,8:05 PM EDT,SF,CHC,+100,-130,5,5
2024-06-18,8:05 PM EDT,NYM,TEX,-125,-105,4.5,4.5
2024-06-18,8:10 PM EDT,HOU,CHW,-125,-105,4.5,4.5
2024-06-18,8:40 PM EDT,LAD,COL,-115,-115,5.5,5.5
2024-06-18,9:38 PM EDT,MIL,LAA,-130,+100,4.5,4.5
2024-06-18,9:40 PM EDT,KC,ATH,-105,-125,4,4
2024-06-19,12:20 PM EDT,DET,ATL,-130,+100,2.5,2.5
2024-06-19,12:35 PM EDT,CIN,PIT,-145,+115,1.5,1.5
2024-06-19,12:40 PM EDT,STL,MIA,-141,+110,7.5,7.5
2024-06-19,1:05 PM EDT,SD,PHI,+100,-130,4.5,4.5
2024-06-19,2:20 PM EDT,SF,CHC,+105,-135,1.5,1.5
2024-06-19,4:05 PM EDT,AZ,WAS,-115,-115,3.5,3.5
2024-06-19,6:40 PM EDT,SEA,CLE,+125,-161,4.5,4.5
2024-06-19,7:05 PM EDT,BAL,NYY,-105,-125,4.5,4.5
2024-06-19,7:07 PM EDT,BOS,TOR,-110,-120,2.5,2.5
2024-06-19,7:40 PM EDT,TB,MIN,+100,-130,4,4
2024-06-19,8:05 PM EDT,NYM,TEX,-115,-115,4.5,4.5
2024-06-19,8:10 PM EDT,HOU,CHW,-115,-115,3.5,3.5
2024-06-19,8:40 PM EDT,LAD,COL,-125,-105,5,5
2024-06-19,9:38 PM EDT,MIL,LAA,+100,-130,4.5,4.5
2024-06-19,9:40 PM EDT,KC,ATH,+100,-130,4,4
2024-06-20,1:05 PM EDT,AZ,WAS,+100,-130,5.5,5.5
2024-06-20,1:10 PM EDT,TB,MIN,-169,+135,4.5,4.5
2024-06-20,1:10 PM EDT,SEA,CLE,+135,-169,6.5,6.5
2024-06-20,2:10 PM EDT,HOU,CHW,-141,+110,4.5,4.5
2024-06-20,3:10 PM EDT,LAD,COL,-145,+115,5.5,5.5
2024-06-20,3:37 PM EDT,KC,ATH,+115,-145,3.5,3.5
2024-06-20,4:05 PM EDT,BAL,NYY,-141,+110,11.5,11.5
2024-06-20,7:15 PM EDT,SF,STL,+110,-141,9.5,9.5
2024-06-20,9:40 PM EDT,MIL,SD,-115,-115,6.5,6.5
2024-06-21,2:20 PM EDT,NYM,CHC,-110,-120,11.5,11.5
2024-06-21,6:40 PM EDT,AZ,PHI,-125,-105,5.5,5.5
2024-06-21,6:40 PM EDT,CHW,DET,-130,+100,3.5,3.5
2024-06-21,6:40 PM EDT,TB,PIT,-115,-115,4.5,4.5
2024-06-21,7:05 PM EDT,ATL,NYY,+100,-130,4,4
2024-06-21,7:10 PM EDT,BOS,CIN,-130,+100,4.5,4.5
2024-06-21,7:10 PM EDT,SEA,MIA,+105,-135,4,4
2024-06-21,7:10 PM EDT,TOR,CLE,-130,+100,4.5,4.5
2024-06-21,8:05 PM EDT,KC,TEX,+100,-130,4.5,4.5
2024-06-21,8:10 PM EDT,BAL,HOU,-125,-105,4.5,4.5
2024-06-21,8:40 PM EDT,WAS,COL,-130,+100,5.5,5.5
2024-06-21,9:40 PM EDT,MIL,SD,-115,-115,4,4
2024-06-21,9:40 PM EDT,MIN,ATH,+100,-130,4.5,4.5
2024-06-21,10:10 PM EDT,LAA,LAD,-115,-115,4.5,4.5
2024-06-22,1:10 PM EDT,CHW,DET,+115,-145,2.5,2.5
2024-06-22,2:15 PM EDT,SF,STL,+110,-141,7.5,7.5
2024-06-22,2:20 PM EDT,NYM,CHC,-105,-125,5.5,5.5
2024-06-22,4:05 PM EDT,KC,TEX,+100,-130,4.5,4.5
2024-06-22,4:05 PM EDT,AZ,PHI,-115,-115,5,5
2024-06-22,4:05 PM EDT,TB,PIT,+100,-130,4.5,4.5
2024-06-22,4:07 PM EDT,MIN,ATH,-120,-110,4.5,4.5
2024-06-22,4:10 PM EDT,BOS,CIN,-115,-115,5,5
2024-06-22,4:10 PM EDT,SEA,MIA,-105,-125,4,4
2024-06-22,4:10 PM EDT,BAL,HOU,-115,-115,4,4
2024-06-22,4:10 PM EDT,TOR,CLE,+100,-130,5,5
2024-06-22,7:15 PM EDT,ATL,NYY,+125,-161,5.5,5.5
2024-06-22,7:15 PM EDT,MIL,SD,+145,-179,1.5,1.5
2024-06-22,9:10 PM EDT,WAS,COL,-110,-120,7.5,7.5
2024-06-22,10:10 PM EDT,LAA,LAD,-135,+105,5.5,5.5
2024-06-23,11:35 AM EDT,AZ,PHI,+105,-135,2.5,2.5
2024-06-23,1:35 PM EDT,ATL,NYY,-125,-105,4.5,4.5
2024-06-23,1:35 PM EDT,TB,PIT,-105,-125,4,4
2024-06-23,1:40 PM EDT,CHW,DET,+100,-130,4.5,4.5
2024-06-23,1:40 PM EDT,BOS,CIN,-115,-115,5,5
2024-06-23,1:40 PM EDT,TOR,CLE,-130,+100,4.5,4.5
2024-06-23,1:40 PM EDT,SEA,MIA,-130,+100,4,4
2024-06-23,2:10 PM EDT,BAL,HOU,-105,-125,4.5,4.5
2024-06-23,2:15 PM EDT,SF,STL,-130,+100,3.5,3.5
2024-06-23,2:35 PM EDT,KC,TEX,-115,-115,4.5,4.5
2024-06-23,3:10 PM EDT,WAS,COL,-125,-105,5.5,5.5
2024-06-23,4:07 PM EDT,MIN,ATH,+100,-130,4.5,4.5
2024-06-23,4:10 PM EDT,MIL,SD,-125,-105,4,4
2024-06-23,7:10 PM EDT,NYM,CHC,+145,-179,4.5,4.5
2024-06-24,6:35 PM EDT,CLE,BAL,-105,-125,5.5,5.5
2024-06-24,6:40 PM EDT,PHI,DET,+100,-130,7.5,7.5
2024-06-24,6:50 PM EDT,SEA,TB,-145,+115,2.5,2.5
2024-06-24,7:10 PM EDT,TOR,BOS,+100,-130,4.5,4.5
2024-06-24,7:10 PM EDT,PIT,CIN,+100,-130,5.5,5.5
2024-06-24,7:45 PM EDT,ATL,STL,-130,+100,4.5,4.5
2024-06-24,8:10 PM EDT,TEX,MIL,-130,+100,4,4
2024-06-24,8:10 PM EDT,MIA,KC,-115,-115,5,5
2024-06-24,8:10 PM EDT,LAD,CHW,-115,-115,4,4
2024-06-24,9:38 PM EDT,ATH,LAA,-125,-105,5,5
2024-06-24,9:40 PM EDT,WAS,SD,+100,-130,4.5,4.5
2024-06-24,9:45 PM EDT,CHC,SF,+100,-130,4,4
2024-06-25,6:35 PM EDT,CLE,BAL,+105,-135,9.5,9.5
2024-06-25,6:40 PM EDT,PHI,DET,-120,-110,2.5,2.5
2024-06-25,6:50 PM EDT,SEA,TB,-115,-115,3.5,3.5
2024-06-25,7:10 PM EDT,TOR,BOS,-141,+110,4.5,4.5
2024-06-25,7:10 PM EDT,NYY,NYM,+100,-130,4.5,4.5
2024-06-25,7:10 PM EDT,PIT,CIN,-105,-125,4.5,4.5
2024-06-25,8:10 PM EDT,COL,HOU,-105,-125,4.5,4.5
2024-06-25,8:10 PM EDT,MIA,KC,-125,-105,5,5
2024-06-25,8:10 PM EDT,TEX,MIL,-115,-115,5,5
2024-06-25,8:10 PM EDT,LAD,CHW,-105,-125,5,5
2024-06-25,9:38 PM EDT,ATH,LAA,-105,-125,4.5,4.5
2024-06-25,9:40 PM EDT,MIN,AZ,-115,-115,4,4
2024-06-25,9:40 PM EDT,WAS,SD,-115,-115,4,4
2024-06-25,9:45 PM EDT,CHC,SF,-125,+105,4,4
2024-06-26,12:10 PM EDT,SEA,TB,-135,+105,1.5,1.5
2024-06-26,1:10 PM EDT,PHI,DET,+100,-130,5.5,5.5
2024-06-26,1:10 PM EDT,PIT,CIN,-110,-120,4.5,4.5
2024-06-26,1:45 PM EDT,ATL,STL,-125,-105,4,4
2024-06-26,2:10 PM EDT,TEX,MIL,-105,-125,4.5,4.5
2024-06-26,2:10 PM EDT,COL,HOU,-115,-115,4.5,4.5
2024-06-26,2:10 PM EDT,MIA,KC,+100,-130,5,5
2024-06-26,4:07 PM EDT,ATH,LAA,+120,-149,2.5,2.5
2024-06-26,4:10 PM EDT,WAS,SD,-179,+145,2.5,2.5
2024-06-26,6:35 PM EDT,CLE,BAL,-110,-120,3.5,3.5
2024-06-26,7:10 PM EDT,NYY,NYM,-120,-110,4.5,4.5
2024-06-26,7:15 PM EDT,ATL,STL,+120,-149,3.5,3.5
2024-06-26,8:10 PM EDT,LAD,CHW,-125,-105,4,4
2024-06-26,9:40 PM EDT,MIN,AZ,-115,-115,7.5,7.5
2024-06-26,9:45 PM EDT,CHC,SF,+135,-169,6.5,6.5
2024-06-27,3:40 PM EDT,MIN,AZ,+120,-149,12.5,12.5
2024-06-27,3:45 PM EDT,CHC,SF,-169,+135,3.5,3.5
2024-06-27,4:10 PM EDT,ATL,CHW,-141,+110,1.5,1.5
2024-06-27,6:20 PM EDT,MIA,PHI,-120,-110,2.5,2.5
2024-06-27,6:35 PM EDT,TEX,BAL,-130,+100,5.5,5.5
2024-06-27,7:07 PM EDT,NYY,TOR,+105,-135,5.5,5.5
2024-06-27,7:45 PM EDT,CIN,STL,-125,-105,4,4
2024-06-27,8:10 PM EDT,CLE,KC,-130,+100,4.5,4.5
2024-06-27,9:38 PM EDT,DET,LAA,-130,+100,4,4
2024-06-28,6:20 PM EDT,MIA,PHI,+100,-130,4.5,4.5
2024-06-28,6:50 PM EDT,WAS,TB,-105,-125,4,4
2024-06-28,7:05 PM EDT,TEX,BAL,+100,-130,4.5,4.5
2024-06-28,7:07 PM EDT,NYY,TOR,-105,-125,4.5,4.5
2024-06-28,7:10 PM EDT,HOU,NYM,-105,-125,4.5,4.5
2024-06-28,7:10 PM EDT,COL,CHW,-130,+100,4.5,4.5
2024-06-28,7:10 PM EDT,SD,BOS,-115,-115,5,5
2024-06-28,7:20 PM EDT,PIT,ATL,-120,-110,5,5
2024-06-28,8:10 PM EDT,CHC,MIL,-130,+100,4.5,4.5
2024-06-28,8:10 PM EDT,CLE,KC,+100,-130,5.5,5.5
2024-06-28,8:15 PM EDT,CIN,STL,-115,-105,4.5,4.5
2024-06-28,9:38 PM EDT,DET,LAA,-125,-105,5,5
2024-06-28,9:40 PM EDT,MIN,SEA,-130,+100,3.5,3.5
2024-06-28,9:40 PM EDT,ATH,AZ,-105,-125,5,5
2024-06-28,10:15 PM EDT,LAD,SF,+100,-130,4,4
2024-06-29,2:10 PM EDT,COL,CHW,-115,-115,2.5,2.5
2024-06-29,2:15 PM EDT,CIN,STL,-115,-115,4.5,4.5
2024-06-29,3:07 PM EDT,NYY,TOR,-125,-105,4.5,4.5
2024-06-29,4:05 PM EDT,MIA,PHI,-135,+105,4.5,4.5
2024-06-29,4:10 PM EDT,ATH,AZ,-105,-125,4.5,4.5
2024-06-29,4:10 PM EDT,CHC,MIL,-125,-105,4,4
2024-06-29,4:10 PM EDT,SD,BOS,-105,-125,4.5,4.5
2024-06-29,4:10 PM EDT,WAS,TB,-125,-105,4,4
2024-06-29,4:10 PM EDT,PIT,ATL,-125,-105,3.5,3.5
2024-06-29,4:10 PM EDT,CLE,KC,-120,-110,3.5,3.5
2024-06-29,4:10 PM EDT,HOU,NYM,-105,-125,4.5,4.5
2024-06-29,7:15 PM EDT,TEX,BAL,+100,-130,3.5,3.5
2024-06-29,7:15 PM EDT,LAD,SF,-125,-105,12.5,12.5
2024-06-29,10:07 PM EDT,DET,LAA,+125,-161,6.5,6.5
2024-06-29,10:10 PM EDT,MIN,SEA,+115,-145,3.5,3.5
2024-06-30,11:35 AM EDT,PIT,ATL,-115,-115,1.5,1.5
2024-06-30,1:35 PM EDT,SD,BOS,+105,-135,5.5,5.5
2024-06-30,1:35 PM EDT,MIA,PHI,-125,-105,4,4
2024-06-30,1:37 PM EDT,NYY,TOR,-125,-105,4,4
2024-06-30,1:40 PM EDT,WAS,TB,-105,-125,4.5,4.5
2024-06-30,1:40 PM EDT,HOU,NYM,+100,-130,5,5
2024-06-30,2:10 PM EDT,CHC,MIL,-115,-115,4,4
2024-06-30,2:10 PM EDT,COL,CHW,-125,-105,3.5,3.5
2024-06-30,2:10 PM EDT,CLE,KC,-115,-115,4.5,4.5
2024-06-30,2:15 PM EDT,CIN,STL,-115,-115,4,4
2024-06-30,4:05 PM EDT,LAD,SF,-125,-105,4.5,4.5
2024-06-30,4:07 PM EDT,DET,LAA,-125,-105,4.5,4.5
2024-06-30,4:10 PM EDT,MIN,SEA,-110,-120,3.5,3.5
2024-06-30,4:10 PM EDT,ATH,AZ,-115,-115,4.5,4.5
2024-06-30,7:10 PM EDT,TEX,BAL,-110,-120,7.5,7.5
2024-07-01,3:07 PM EDT,HOU,TOR,+110,-141,1.5,1.5
2024-07-01,6:45 PM EDT,NYM,WAS,-120,-110,3.5,3.5
2024-07-01,8:40 PM EDT,MIL,COL,-145,+115,7.5,7.5
2024-07-02,6:40 PM EDT,BOS,MIA,-130,+100,5.5,5.5
2024-07-02,6:40 PM EDT,STL,PIT,-135,+105,3.5,3.5
2024-07-02,6:40 PM EDT,CHW,CLE,-105,-125,5.5,5.5
2024-07-02,6:45 PM EDT,NYM,WAS,-115,-115,4.5,4.5
2024-07-02,7:05 PM EDT,CIN,NYY,-125,-105,4.5,4.5
2024-07-02,7:07 PM EDT,HOU,TOR,+100,-130,4.5,4.5
