Date,Match Time,Team 1,Team 2,Team 1 Odds,Team 2 Odds,Team 1 line,Team 2 line
2024-06-28,8:10 PM EDT,CLE,KC,-105,-115,9.5,9.5
2024-06-28,8:15 PM EDT,CIN,STL,-120,+100,8.5,8.5
2024-06-28,9:38 PM EDT,DET,LAA,-120,+100,9,9
2024-06-28,9:40 PM EDT,MIN,SEA,-120,+100,7,7
2024-06-28,9:40 PM EDT,ATH,AZ,-120,+100,9,9
2024-06-28,10:15 PM EDT,LAD,SF,+100,-120,7.5,7.5
2024-06-29,2:10 PM EDT,COL,CHW,+100,-120,9,9
2024-06-29,2:15 PM EDT,CIN,STL,-115,-105,8,8
2024-06-29,3:07 PM EDT,NYY,TOR,-110,-110,8,8
2024-06-29,4:05 PM EDT,MIA,PHI,-125,+105,8.5,8.5
2024-06-29,4:10 PM EDT,ATH,AZ,-105,-115,8.5,8.5
2024-06-29,4:10 PM EDT,CHC,MIL,+105,-125,8,8
2024-06-29,4:10 PM EDT,SD,BOS,-115,-105,8.5,8.5
2024-06-29,4:10 PM EDT,WAS,TB,-110,-110,7.5,7.5
2024-06-29,4:10 PM EDT,PIT,ATL,+100,-120,7.5,7.5
2024-06-29,4:10 PM EDT,CLE,KC,+100,-120,7.5,7.5
2024-06-29,4:10 PM EDT,HOU,NYM,-120,+100,8.5,8.5
2024-06-29,7:15 PM EDT,TEX,BAL,+105,-125,9.5,9.5
2024-06-29,7:15 PM EDT,LAD,SF,-125,+105,7,7
2024-06-29,10:07 PM EDT,DET,LAA,-110,-110,8,8
2024-06-29,10:10 PM EDT,MIN,SEA,+105,-125,7,7
2024-06-30,11:35 AM EDT,PIT,ATL,-115,-105,9,9
2024-06-30,1:35 PM EDT,SD,BOS,-115,-105,10,10
2024-06-30,1:35 PM EDT,MIA,PHI,-115,-105,8,8
2024-06-30,1:37 PM EDT,NYY,TOR,+100,-120,8,8
2024-06-30,1:40 PM EDT,WAS,TB,-110,-110,8,8
2024-06-30,1:40 PM EDT,HOU,NYM,-105,-115,9,9
2024-06-30,2:10 PM EDT,CHC,MIL,-105,-115,7.5,7.5
2024-06-30,2:10 PM EDT,COL,CHW,-105,-115,7,7
2024-06-30,2:10 PM EDT,CLE,KC,-110,-110,8.5,8.5
2024-06-30,2:15 PM EDT,CIN,STL,-105,-115,7.5,7.5
2024-06-30,4:05 PM EDT,LAD,SF,-115,-105,8.5,8.5
2024-06-30,4:07 PM EDT,DET,LAA,-115,-105,8.5,8.5
2024-06-30,4:10 PM EDT,MIN,SEA,+110,-130,7,7
2024-06-30,4:10 PM EDT,ATH,AZ,-105,-115,8.5,8.5
2024-06-30,7:10 PM EDT,TEX,BAL,+100,-120,9,9
2024-07-01,3:07 PM EDT,HOU,TOR,+110,-130,8.5,8.5
2024-07-01,6:45 PM EDT,NYM,WAS,+100,-120,8.5,8.5
2024-07-01,8:40 PM EDT,MIL,COL,-115,-105,11.5,11.5
2024-07-02,6:40 PM EDT,BOS,MIA,-115,-105,8,8
2024-07-02,6:40 PM EDT,STL,PIT,-110,-110,8,8
2024-07-02,6:40 PM EDT,CHW,CLE,+100,-120,9,9
2024-07-02,6:45 PM EDT,NYM,WAS,-115,-105,9,9
2024-07-02,7:05 PM EDT,CIN,NYY,-110,-110,8.5,8.5
2024-07-02,7:07 PM EDT,HOU,TOR,+100,-120,8.5,8.5
2024-07-02,7:20 PM EDT,SF,ATL,-110,-110,8,8
2024-07-02,7:40 PM EDT,DET,MIN,+105,-125,7.5,7.5
2024-07-02,8:05 PM EDT,PHI,CHC,+100,-120,9.5,9.5
2024-07-02,8:05 PM EDT,SD,TEX,+100,-120,7.5,7.5
2024-07-02,8:10 PM EDT,TB,KC,+100,-120,9.5,9.5
2024-07-02,8:40 PM EDT,MIL,COL,-115,-105,11.5,11.5
2024-07-02,9:40 PM EDT,BAL,SEA,-110,-110,7,7
2024-07-02,9:40 PM EDT,LAA,ATH,-105,-115,8,8
2024-07-02,10:10 PM EDT,AZ,LAD,-105,-115,9,9
2024-07-03,6:40 PM EDT,BOS,MIA,+100,-120,8,8
2024-07-03,6:40 PM EDT,STL,PIT,-120,+100,8,8
2024-07-03,6:40 PM EDT,CHW,CLE,+100,-120,8.5,8.5
2024-07-03,6:45 PM EDT,NYM,WAS,-120,+100,8.5,8.5
2024-07-03,7:05 PM EDT,CIN,NYY,-120,+100,8.5,8.5
2024-07-03,7:07 PM EDT,HOU,TOR,+100,-120,8.5,8.5
2024-07-03,7:20 PM EDT,SF,ATL,-110,-110,7.5,7.5
2024-07-03,8:05 PM EDT,PHI,CHC,-105,-115,7.5,7.5
2024-07-03,8:05 PM EDT,SD,TEX,+100,-120,9,9
2024-07-03,8:10 PM EDT,DET,MIN,+100,-120,9,9
2024-07-03,8:10 PM EDT,TB,KC,-105,-115,8,8
2024-07-03,8:40 PM EDT,MIL,COL,-115,-105,11.5,11.5
2024-07-03,9:40 PM EDT,LAA,ATH,-115,-105,8.5,8.5
2024-07-03,10:10 PM EDT,BAL,SEA,-110,-110,7,7
2024-07-03,10:10 PM EDT,AZ,LAD,-105,-115,9,9
2024-07-04,11:05 AM EDT,NYM,WAS,-120,+100,9,9
2024-07-04,12:35 PM EDT,STL,PIT,-115,-105,9,9
2024-07-04,1:05 PM EDT,CIN,NYY,-105,-115,9.5,9.5
2024-07-04,1:07 PM EDT,HOU,TOR,+100,-120,8.5,8.5
2024-07-04,1:10 PM EDT,DET,MIN,+100,-120,8,8
2024-07-04,1:10 PM EDT,BOS,MIA,-125,+105,8,8
2024-07-04,1:10 PM EDT,CHW,CLE,-105,-115,8.5,8.5
2024-07-04,2:20 PM EDT,PHI,CHC,-125,+105,7.5,7.5
2024-07-04,2:35 PM EDT,SD,TEX,+100,-120,7.5,7.5
2024-07-04,4:07 PM EDT,LAA,ATH,+100,-120,9,9
2024-07-04,4:10 PM EDT,BAL,SEA,+105,-125,7,7
2024-07-04,7:20 PM EDT,SF,ATL,+100,-120,8,8
2024-07-04,8:10 PM EDT,MIL,COL,-120,+100,10.5,10.5
2024-07-04,8:10 PM EDT,TB,KC,-120,+100,8.5,8.5
2024-07-04,9:10 PM EDT,AZ,LAD,-105,-115,8.5,8.5
2024-07-05,2:20 PM EDT,LAA,CHC,-110,-110,9.5,9.5
2024-07-05,6:40 PM EDT,NYM,PIT,-120,+100,7.5,7.5
2024-07-05,6:45 PM EDT,STL,WAS,+100,-120,9,9
2024-07-05,7:05 PM EDT,BOS,NYY,-115,-105,8,8
2024-07-05,7:10 PM EDT,CHW,MIA,-115,-105,8,8
2024-07-05,7:10 PM EDT,SF,CLE,-115,-105,7.5,7.5
2024-07-05,7:15 PM EDT,DET,CIN,+100,-120,9,9
2024-07-05,7:20 PM EDT,PHI,ATL,-105,-115,7.5,7.5
2024-07-05,8:05 PM EDT,TB,TEX,-105,-115,8.5,8.5
2024-07-05,8:10 PM EDT,KC,COL,-115,-105,10,10
2024-07-05,8:10 PM EDT,HOU,MIN,-105,-115,8,8
2024-07-05,9:40 PM EDT,TOR,SEA,-120,+100,7,7
2024-07-05,9:40 PM EDT,AZ,SD,-110,-110,8.5,8.5
2024-07-05,9:40 PM EDT,BAL,ATH,-120,+100,8.5,8.5
2024-07-05,10:10 PM EDT,MIL,LAD,-115,-105,7.5,7.5
2024-07-06,1:05 PM EDT,BOS,NYY,-110,-110,8.5,8.5
2024-07-06,2:10 PM EDT,HOU,MIN,-110,-110,7.5,7.5
2024-07-06,2:20 PM EDT,LAA,CHC,+100,-120,8.5,8.5
2024-07-06,4:05 PM EDT,STL,WAS,-120,+100,8.5,8.5
2024-07-06,4:05 PM EDT,TB,TEX,+100,-120,8,8
2024-07-06,4:05 PM EDT,NYM,PIT,-105,-115,9.5,9.5
2024-07-06,4:07 PM EDT,BAL,ATH,-125,+105,8.5,8.5
2024-07-06,4:10 PM EDT,TOR,SEA,-120,+100,8.5,8.5
2024-07-06,4:10 PM EDT,DET,CIN,-120,+100,9,9
2024-07-06,4:10 PM EDT,CHW,MIA,-105,-115,7,7
2024-07-06,4:10 PM EDT,SF,CLE,-120,+100,8.5,8.5
2024-07-06,7:15 PM EDT,PHI,ATL,-110,-110,8,8
2024-07-06,7:15 PM EDT,MIL,LAD,-105,-115,9,9
2024-07-06,9:10 PM EDT,KC,COL,+100,-120,10.5,10.5
2024-07-06,9:40 PM EDT,AZ,SD,-105,-115,7.5,7.5
2024-07-07,1:35 PM EDT,NYM,PIT,-115,-105,9,9
2024-07-07,1:35 PM EDT,STL,WAS,-110,-110,9,9
2024-07-07,1:35 PM EDT,PHI,ATL,-105,-115,8,8
2024-07-07,1:40 PM EDT,CHW,MIA,-110,-110,7.5,7.5
2024-07-07,1:40 PM EDT,DET,CIN,-115,-105,8,8
2024-07-07,1:40 PM EDT,SF,CLE,-115,-105,8.5,8.5
2024-07-07,2:10 PM EDT,HOU,MIN,-125,+105,8.5,8.5
2024-07-07,2:20 PM EDT,LAA,CHC,-125,+105,9,9
2024-07-07,2:35 PM EDT,TB,TEX,-125,+105,7.5,7.5
2024-07-07,3:10 PM EDT,KC,COL,+100,-120,10.5,10.5
2024-07-07,4:07 PM EDT,BAL,ATH,-110,-110,8,8
2024-07-07,4:10 PM EDT,AZ,SD,-120,+100,8,8
2024-07-07,4:10 PM EDT,TOR,SEA,-105,-115,7.5,7.5
2024-07-07,4:10 PM EDT,MIL,LAD,+105,-125,9.5,9.5
2024-07-07,7:10 PM EDT,BOS,NYY,-115,-105,8.5,8.5
2024-07-08,12:35 PM EDT,NYM,PIT,-105,-115,8.5,8.5
2024-07-08,4:05 PM EDT,STL,WAS,-115,-105,9,9
2024-07-08,6:40 PM EDT,CLE,DET,-110,-110,8.5,8.5
2024-07-08,7:10 PM EDT,COL,CIN,-110,-110,9,9
2024-07-08,8:10 PM EDT,MIN,CHW,-115,-105,9,9
2024-07-08,9:38 PM EDT,TEX,LAA,-120,+100,8.5,8.5
2024-07-08,9:40 PM EDT,ATL,AZ,-105,-115,8,8
2024-07-09,6:35 PM EDT,CHC,BAL,-105,-115,9,9
2024-07-09,6:40 PM EDT,LAD,PHI,-110,-110,9.5,9.5
2024-07-09,6:40 PM EDT,CLE,DET,+100,-120,8.5,8.5
2024-07-09,6:50 PM EDT,NYY,TB,+100,-120,8,8
2024-07-09,7:10 PM EDT,WAS,NYM,-105,-115,8.5,8.5
2024-07-09,7:10 PM EDT,ATH,BOS,-115,-105,10.5,10.5
2024-07-09,7:10 PM EDT,COL,CIN,-110,-110,8.5,8.5
2024-07-09,8:10 PM EDT,MIA,HOU,-120,+100,8.5,8.5
2024-07-09,8:10 PM EDT,PIT,MIL,-105,-115,8.5,8.5
2024-07-09,9:38 PM EDT,TEX,LAA,-110,-110,8.5,8.5
2024-07-09,9:40 PM EDT,ATL,AZ,-120,+100,9,9
2024-07-09,9:40 PM EDT,SEA,SD,-105,-115,8,8
2024-07-09,9:45 PM EDT,TOR,SF,-105,-115,7.5,7.5
2024-07-10,1:45 PM EDT,KC,STL,+100,-120,9,9
2024-07-10,2:10 PM EDT,MIN,CHW,-125,+105,8,8
2024-07-10,5:05 PM EDT,MIN,CHW,-120,+100,8,8
2024-07-10,6:35 PM EDT,CHC,BAL,-120,+100,8.5,8.5
2024-07-10,6:40 PM EDT,SEA,SD,-120,+100,7.5,7.5
2024-07-10,6:40 PM EDT,CLE,DET,-110,-110,7.5,7.5
2024-07-10,6:50 PM EDT,NYY,TB,-120,+100,8,8
2024-07-10,7:05 PM EDT,LAD,PHI,-105,-115,9,9
2024-07-10,7:10 PM EDT,WAS,NYM,-110,-110,9.5,9.5
2024-07-10,7:10 PM EDT,ATH,BOS,-115,-105,10,10
2024-07-10,7:10 PM EDT,COL,CIN,+100,-120,9.5,9.5
2024-07-10,7:45 PM EDT,KC,STL,-115,-105,8.5,8.5
2024-07-10,8:10 PM EDT,MIA,HOU,-120,+100,8,8
2024-07-10,8:10 PM EDT,PIT,MIL,-115,-105,8.5,8.5
2024-07-10,9:38 PM EDT,TEX,LAA,-125,+105,9,9
2024-07-10,9:40 PM EDT,ATL,AZ,+100,-120,7.5,7.5
2024-07-10,9:45 PM EDT,TOR,SF,-120,+100,7,7
2024-07-11,1:10 PM EDT,CLE,DET,+105,-125,8,8
2024-07-11,1:10 PM EDT,COL,CIN,-115,-105,8.5,8.5
2024-07-11,1:10 PM EDT,WAS,NYM,-120,+100,8.5,8.5
2024-07-11,2:10 PM EDT,PIT,MIL,-115,-105,7.5,7.5
2024-07-11,3:45 PM EDT,TOR,SF,-110,-110,7.5,7.5
2024-07-11,6:05 PM EDT,LAD,PHI,-105,-115,9.5,9.5
2024-07-11,6:35 PM EDT,CHC,BAL,-105,-115,8.5,8.5
2024-07-11,6:50 PM EDT,NYY,TB,-125,+105,8,8
2024-07-11,7:10 PM EDT,ATH,BOS,-105,-115,10,10
2024-07-11,8:10 PM EDT,MIA,HOU,-110,-110,8,8
2024-07-11,9:38 PM EDT,SEA,LAA,-120,+100,8.5,8.5
2024-07-11,9:40 PM EDT,ATL,AZ,+105,-125,9,9
2024-07-12,6:40 PM EDT,ATH,PHI,+100,-120,9,9
2024-07-12,6:40 PM EDT,LAD,DET,+100,-120,8,8
2024-07-12,6:50 PM EDT,CLE,TB,-110,-110,7.5,7.5
2024-07-12,7:05 PM EDT,NYY,BAL,-110,-110,9,9
2024-07-12,7:10 PM EDT,MIA,CIN,-115,-105,9,9
2024-07-12,7:10 PM EDT,KC,BOS,-120,+100,9,9
2024-07-12,7:10 PM EDT,COL,NYM,+100,-120,8.5,8.5
2024-07-12,8:10 PM EDT,TEX,HOU,-110,-110,8,8
2024-07-12,8:10 PM EDT,PIT,CHW,-115,-105,7.5,7.5
2024-07-12,8:10 PM EDT,WAS,MIL,-115,-105,8,8
2024-07-12,8:15 PM EDT,CHC,STL,-115,-105,8,8
2024-07-12,9:38 PM EDT,SEA,LAA,-125,+105,8,8
2024-07-12,9:40 PM EDT,TOR,AZ,+100,-120,9,9
2024-07-12,9:40 PM EDT,ATL,SD,-105,-115,8.5,8.5
2024-07-12,10:15 PM EDT,MIN,SF,-115,-105,7.5,7.5
2024-07-13,1:10 PM EDT,LAD,DET,+100,-120,9,9
2024-07-13,2:10 PM EDT,PIT,CHW,-105,-115,8.5,8.5
2024-07-13,2:15 PM EDT,CHC,STL,-120,+100,8.5,8.5
2024-07-13,4:05 PM EDT,ATH,PHI,+100,-120,9.5,9.5
2024-07-13,4:05 PM EDT,NYY,BAL,-115,-105,8.5,8.5
2024-07-13,4:10 PM EDT,COL,NYM,-105,-115,8,8
2024-07-13,4:10 PM EDT,KC,BOS,-110,-110,9,9
2024-07-13,4:10 PM EDT,TEX,HOU,-115,-105,8,8
2024-07-13,4:10 PM EDT,WAS,MIL,-105,-115,9,9
2024-07-13,4:10 PM EDT,CLE,TB,-105,-115,8,8
2024-07-13,4:10 PM EDT,MIA,CIN,-125,+105,9,9
2024-07-13,7:15 PM EDT,ATL,SD,-120,+100,7,7
2024-07-13,7:15 PM EDT,MIN,SF,+105,-125,8,8
2024-07-13,8:15 PM EDT,CHC,STL,-110,-110,8.5,8.5
2024-07-13,9:38 PM EDT,SEA,LAA,-110,-110,7.5,7.5
2024-07-13,10:10 PM EDT,TOR,AZ,-110,-110,9,9
2024-07-14,11:35 AM EDT,NYY,BAL,-120,+100,9,9
2024-07-14,1:35 PM EDT,ATH,PHI,-105,-115,10,10
2024-07-14,1:35 PM EDT,KC,BOS,-110,-110,9.5,9.5
2024-07-14,1:40 PM EDT,CLE,TB,+100,-120,8,8
2024-07-14,1:40 PM EDT,COL,NYM,+105,-125,8.5,8.5
2024-07-14,1:40 PM EDT,LAD,DET,-120,+100,9,9
2024-07-14,1:40 PM EDT,MIA,CIN,-110,-110,9,9
2024-07-14,2:10 PM EDT,PIT,CHW,+100,-120,8.5,8.5
2024-07-14,2:10 PM EDT,TEX,HOU,-120,+100,8,8
2024-07-14,2:10 PM EDT,WAS,MIL,-105,-115,9,9
2024-07-14,2:15 PM EDT,CHC,STL,-110,-110,8.5,8.5
2024-07-14,4:05 PM EDT,MIN,SF,-115,-105,7.5,7.5
2024-07-14,4:07 PM EDT,SEA,LAA,-115,-105,8.5,8.5
2024-07-14,4:10 PM EDT,TOR,AZ,-115,-105,7.5,7.5
2024-07-14,4:10 PM EDT,ATL,SD,-115,-105,7,7
2024-07-19,2:20 PM EDT,AZ,CHC,-125,+105,7.5,7.5
2024-07-19,6:40 PM EDT,PHI,PIT,-110,-110,8,8
2024-07-19,6:45 PM EDT,CIN,WAS,-125,+105,9.5,9.5
2024-07-19,7:05 PM EDT,TB,NYY,-115,-105,8,8
2024-07-19,7:07 PM EDT,DET,TOR,+105,-125,7.5,7.5
2024-07-19,7:10 PM EDT,NYM,MIA,-105,-115,8,8
2024-07-19,7:10 PM EDT,SD,CLE,-115,-105,7.5,7.5
2024-07-19,8:05 PM EDT,BAL,TEX,+105,-125,7.5,7.5
2024-07-19,8:10 PM EDT,CHW,KC,+100,-120,9,9
2024-07-19,8:40 PM EDT,SF,COL,-120,+100,10.5,10.5
2024-07-19,9:40 PM EDT,LAA,ATH,-130,+110,8.5,8.5
2024-07-19,10:10 PM EDT,HOU,SEA,-110,-110,7,7
2024-07-19,10:10 PM EDT,BOS,LAD,-120,+100,8,8
2024-07-20,1:05 PM EDT,TB,NYY,-120,+100,8,8
2024-07-20,1:07 PM EDT,STL,ATL,-125,+105,8,8
2024-07-20,3:07 PM EDT,DET,TOR,-105,-115,8,8
2024-07-20,4:07 PM EDT,LAA,ATH,+100,-120,9,9
2024-07-20,4:10 PM EDT,NYM,MIA,-110,-110,9,9
2024-07-20,6:40 PM EDT,PHI,PIT,-120,+100,8.5,8.5
2024-07-20,6:45 PM EDT,CIN,WAS,-110,-110,8,8
2024-07-20,7:05 PM EDT,BAL,TEX,-115,-105,8,8
2024-07-20,7:10 PM EDT,CHW,KC,-120,+100,8,8
2024-07-20,7:10 PM EDT,SD,CLE,-115,-105,7.5,7.5
2024-07-20,7:10 PM EDT,MIL,MIN,-105,-115,7.5,7.5
2024-07-20,7:15 PM EDT,AZ,CHC,-120,+100,8.5,8.5
2024-07-20,7:15 PM EDT,BOS,LAD,-120,+100,9,9
2024-07-20,7:20 PM EDT,STL,ATL,+100,-120,8.5,8.5
2024-07-20,8:10 PM EDT,SF,COL,-120,+100,9.5,9.5
2024-07-20,9:40 PM EDT,HOU,SEA,-125,+105,7,7
2024-07-21,1:05 PM EDT,MIL,MIN,+100,-120,7.5,7.5
2024-07-21,1:35 PM EDT,CIN,WAS,-120,+100,9,9
2024-07-21,1:35 PM EDT,STL,ATL,-125,+105,8.5,8.5
2024-07-21,1:35 PM EDT,TB,NYY,-120,+100,9,9
2024-07-21,1:35 PM EDT,PHI,PIT,-120,+100,9,9
2024-07-21,1:37 PM EDT,DET,TOR,-115,-105,8,8
2024-07-21,1:40 PM EDT,NYM,MIA,-110,-110,8.5,8.5
2024-07-21,1:40 PM EDT,SD,CLE,+100,-120,8,8
2024-07-21,2:10 PM EDT,CHW,KC,-105,-115,8,8
2024-07-21,2:20 PM EDT,AZ,CHC,-120,+100,7,7
2024-07-21,2:35 PM EDT,BAL,TEX,-120,+100,8.5,8.5
2024-07-21,3:10 PM EDT,SF,COL,-110,-110,10,10
2024-07-21,4:07 PM EDT,LAA,ATH,-105,-115,9,9
2024-07-21,4:10 PM EDT,HOU,SEA,-115,-105,7.5,7.5
2024-07-21,7:10 PM EDT,BOS,LAD,+110,-130,9,9
2024-07-22,1:05 PM EDT,TB,NYY,-120,+100,8.5,8.5
2024-07-22,6:40 PM EDT,NYM,MIA,-105,-115,8.5,8.5
2024-07-22,6:40 PM EDT,STL,PIT,+100,-120,8.5,8.5
2024-07-22,6:40 PM EDT,DET,CLE,-105,-115,7,7
2024-07-22,7:20 PM EDT,CIN,ATL,-125,+105,7.5,7.5
2024-07-22,7:40 PM EDT,PHI,MIN,-115,-105,8,8
2024-07-22,8:05 PM EDT,CHW,TEX,-120,+100,8,8
2024-07-22,8:05 PM EDT,MIL,CHC,-105,-115,8.5,8.5
2024-07-22,8:10 PM EDT,AZ,KC,+100,-120,8.5,8.5
2024-07-22,8:40 PM EDT,BOS,COL,-110,-110,10,10
2024-07-22,9:40 PM EDT,HOU,ATH,-125,+105,8.5,8.5
2024-07-22,9:40 PM EDT,LAA,SEA,-110,-110,7,7
2024-07-22,10:10 PM EDT,SF,LAD,-105,-115,8.5,8.5
2024-07-23,6:40 PM EDT,BAL,MIA,-110,-110,8.5,8.5
2024-07-23,6:40 PM EDT,DET,CLE,-105,-115,8.5,8.5
2024-07-23,6:40 PM EDT,STL,PIT,-110,-110,7.5,7.5
2024-07-23,6:45 PM EDT,SD,WAS,-105,-115,9.5,9.5
2024-07-23,7:05 PM EDT,NYM,NYY,-115,-105,9,9
2024-07-23,7:07 PM EDT,TB,TOR,-120,+100,8.5,8.5
2024-07-23,7:40 PM EDT,PHI,MIN,-105,-115,8,8
2024-07-23,8:05 PM EDT,CHW,TEX,-115,-105,7,7
2024-07-23,8:05 PM EDT,MIL,CHC,-120,+100,8.5,8.5
2024-07-23,8:10 PM EDT,AZ,KC,-115,-105,9,9
2024-07-23,8:40 PM EDT,BOS,COL,-105,-115,11.5,11.5
2024-07-23,9:40 PM EDT,LAA,SEA,-115,-105,7,7
2024-07-23,9:40 PM EDT,HOU,ATH,-105,-115,9,9
2024-07-23,10:10 PM EDT,SF,LAD,-110,-110,9,9
2024-07-24,12:20 PM EDT,CIN,ATL,-120,+100,8.5,8.5
2024-07-24,12:35 PM EDT,STL,PIT,-115,-105,9,9
2024-07-24,1:10 PM EDT,PHI,MIN,-105,-115,8,8
2024-07-24,2:20 PM EDT,MIL,CHC,-105,-115,7.5,7.5
2024-07-24,3:10 PM EDT,BOS,COL,-120,+100,10.5,10.5
2024-07-24,3:37 PM EDT,HOU,ATH,-105,-115,8.5,8.5
2024-07-24,3:40 PM EDT,LAA,SEA,-110,-110,7.5,7.5
2024-07-24,6:40 PM EDT,BAL,MIA,-110,-110,8.5,8.5
2024-07-24,6:40 PM EDT,DET,CLE,+105,-125,7,7
2024-07-24,6:45 PM EDT,SD,WAS,-125,+105,8.5,8.5
2024-07-24,7:05 PM EDT,NYM,NYY,-110,-110,8.5,8.5
2024-07-24,7:07 PM EDT,TB,TOR,-115,-105,8,8
2024-07-24,8:05 PM EDT,CHW,TEX,-120,+100,8,8
2024-07-24,8:10 PM EDT,AZ,KC,-105,-115,9,9
2024-07-24,10:10 PM EDT,SF,LAD,+100,-120,8,8
2024-07-25,12:05 PM EDT,SD,WAS,+100,-120,9,9
2024-07-25,12:10 PM EDT,BAL,MIA,-115,-105,8,8
2024-07-25,1:10 PM EDT,DET,CLE,-110,-110,7.5,7.5
2024-07-25,2:35 PM EDT,CHW,TEX,-110,-110,8,8
2024-07-25,3:07 PM EDT,TB,TOR,-120,+100,7.5,7.5
2024-07-25,4:10 PM EDT,SF,LAD,-115,-105,8,8
2024-07-25,7:10 PM EDT,ATL,NYM,-110,-110,7,7
2024-07-25,9:38 PM EDT,ATH,LAA,-120,+100,9.5,9.5
2024-07-26,6:40 PM EDT,CLE,PHI,-105,-115,8,8
2024-07-26,6:40 PM EDT,MIN,DET,-120,+100,7.5,7.5
2024-07-26,6:50 PM EDT,CIN,TB,+105,-125,7.5,7.5
2024-07-26,7:05 PM EDT,SD,BAL,-105,-115,9,9
2024-07-26,7:07 PM EDT,TEX,TOR,-110,-110,8,8
2024-07-26,7:10 PM EDT,ATL,NYM,-110,-110,7.5,7.5
2024-07-26,7:10 PM EDT,NYY,BOS,-105,-115,9.5,9.5
2024-07-26,8:10 PM EDT,MIA,MIL,-105,-115,7.5,7.5
2024-07-26,8:10 PM EDT,CHC,KC,-110,-110,9,9
2024-07-26,8:10 PM EDT,LAD,HOU,+100,-120,8.5,8.5
2024-07-26,8:10 PM EDT,SEA,CHW,-110,-110,7,7
2024-07-26,8:15 PM EDT,WAS,STL,-110,-110,7.5,7.5
2024-07-26,9:38 PM EDT,ATH,LAA,-105,-115,9.5,9.5
2024-07-26,9:40 PM EDT,PIT,AZ,+100,-120,8.5,8.5
2024-07-26,10:15 PM EDT,COL,SF,-110,-110,8,8
2024-07-28,11:35 AM EDT,CIN,TB,-105,-115,7.5,7.5
2024-07-28,1:35 PM EDT,SD,BAL,-115,-105,9,9
2024-07-28,1:35 PM EDT,CLE,PHI,-120,+100,9,9
2024-07-28,1:37 PM EDT,TEX,TOR,-110,-110,8.5,8.5
2024-07-28,1:40 PM EDT,MIN,DET,-110,-110,7.5,7.5
2024-07-28,1:40 PM EDT,ATL,NYM,-105,-115,8,8
2024-07-28,2:10 PM EDT,MIA,MIL,-110,-110,8,8
2024-07-28,2:10 PM EDT,LAD,HOU,-105,-115,8.5,8.5
2024-07-28,2:10 PM EDT,CHC,KC,-110,-110,9,9
2024-07-28,2:10 PM EDT,SEA,CHW,-105,-115,7,7
2024-07-28,2:15 PM EDT,WAS,STL,-120,+100,8.5,8.5
2024-07-28,4:05 PM EDT,COL,SF,-120,+100,7.5,7.5
2024-07-28,4:07 PM EDT,ATH,LAA,-120,+100,9,9
2024-07-28,4:10 PM EDT,PIT,AZ,-110,-110,8.5,8.5
2024-07-28,7:10 PM EDT,NYY,BOS,-120,+100,9,9
2024-07-29,3:05 PM EDT,TOR,BAL,-110,-110,9.5,9.5
2024-07-29,6:40 PM EDT,NYY,PHI,+100,-120,9,9
2024-07-29,6:40 PM EDT,CLE,DET,-105,-115,7.5,7.5
2024-07-29,6:50 PM EDT,TOR,BAL,-110,-110,9.5,9.5
2024-07-29,7:10 PM EDT,CHC,CIN,-115,-105,9,9
2024-07-29,7:10 PM EDT,MIN,NYM,-120,+100,8,8
2024-07-29,7:10 PM EDT,SEA,BOS,-105,-115,8.5,8.5
2024-07-29,7:45 PM EDT,TEX,STL,-110,-110,8.5,8.5
2024-07-29,8:10 PM EDT,PIT,HOU,+100,-120,7.5,7.5
2024-07-29,8:10 PM EDT,ATL,MIL,-110,-110,8,8
2024-07-29,8:10 PM EDT,KC,CHW,-125,+105,9,9
2024-07-29,9:40 PM EDT,WAS,AZ,-110,-110,9,9
2024-07-30,1:10 PM EDT,CLE,DET,-110,-110,8,8
2024-07-30,6:35 PM EDT,TOR,BAL,-110,-110,8.5,8.5
2024-07-30,6:40 PM EDT,NYY,PHI,-120,+100,10,10
2024-07-30,6:50 PM EDT,MIA,TB,+105,-125,7.5,7.5
2024-07-30,7:10 PM EDT,SEA,BOS,-115,-105,10.5,10.5
2024-07-30,7:10 PM EDT,CHC,CIN,-120,+100,9,9
2024-07-30,7:10 PM EDT,MIN,NYM,-115,-105,8.5,8.5
2024-07-30,7:45 PM EDT,TEX,STL,-115,-105,8.5,8.5
2024-07-30,8:10 PM EDT,PIT,HOU,-105,-115,8.5,8.5
2024-07-30,8:10 PM EDT,ATL,MIL,-110,-110,8.5,8.5
2024-07-30,8:10 PM EDT,KC,CHW,-125,+105,8.5,8.5
2024-07-30,9:38 PM EDT,COL,LAA,-105,-115,9,9
2024-07-30,9:40 PM EDT,WAS,AZ,-110,-110,9,9
2024-07-30,9:40 PM EDT,LAD,SD,+105,-125,7.5,7.5
2024-07-30,9:45 PM EDT,ATH,SF,-120,+100,7.5,7.5
2024-07-31,12:10 PM EDT,MIA,TB,-110,-120,7.5,7.5
2024-07-31,12:35 PM EDT,TOR,BAL,+115,-145,5.5,5.5
2024-07-31,12:35 PM EDT,NYY,PHI,-130,+100,6.5,6.5
2024-07-31,1:10 PM EDT,MIN,NYM,+100,-130,4.5,4.5
2024-07-31,2:10 PM EDT,ATL,MIL,-125,-105,3.5,3.5
2024-07-31,2:10 PM EDT,KC,CHW,-125,-105,4.5,4.5
